contract,timestamp,direction,offset,volume,price,profit_loss,commission,datetime
CZCE.CF409,1777092821.2298539,SELL,OPEN,1,12011.221792948054,0.0,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.270606,BUY,CLOSE,1,12432.340055742707,-4211.182627946528,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.270606,BUY,OPEN,1,12433.340055742707,0.0,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.2736385,SELL,CLOSE,1,12830.987565708543,3976.4750996583643,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.4374518,SELL,OPEN,1,17598.10036525463,0.0,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.4470396,BUY,CLOSE,1,17138.92225808679,4591.781071678415,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.5573418,SELL,OPEN,1,11968.703120333528,0.0,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.5917914,BUY,CLOSE,1,12224.801641297176,-2560.985209636474,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.5927896,BUY,OPEN,1,12225.801641297176,0.0,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.5952978,SELL,CLOSE,1,12393.232938581014,1674.3129728383792,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.9725955,BUY,OPEN,1,13378.422695140247,0.0,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092821.9751825,SELL,CLOSE,1,13852.207674496705,4737.849793564583,5.0,2026-04-25 12:53:41
CZCE.CF409,1777092822.0694242,SELL,OPEN,1,18020.629623762175,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.1302688,BUY,CLOSE,1,17652.829447980374,3678.0017578180195,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.222741,BUY,OPEN,1,12369.357985931643,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.2303412,SELL,CLOSE,1,12621.51915223934,2521.6116630769648,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.3279667,BUY,OPEN,1,17984.60401625373,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.384212,SELL,CLOSE,1,17458.281661341913,-5263.223549118156,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.548802,SELL,OPEN,1,17941.64755201986,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.569537,BUY,CLOSE,1,17658.97486983354,2826.7268218631943,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.699001,SELL,OPEN,1,11948.860405899275,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.7010984,BUY,CLOSE,1,12184.319400252904,-2354.5899435362844,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.7026033,BUY,OPEN,1,12185.319400252904,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.7051244,SELL,CLOSE,1,12322.234203758648,1369.148035057442,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.8280294,BUY,OPEN,1,18010.63087243478,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.8671305,SELL,CLOSE,1,17471.537034645666,-5390.938377891143,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.9474797,BUY,OPEN,1,14216.03313518862,0.0,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092822.951481,SELL,CLOSE,1,14604.191717725553,3881.5858253693295,5.0,2026-04-25 12:53:42
CZCE.CF409,1777092823.0151854,SELL,OPEN,1,17970.552281459204,0.0,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.0217547,BUY,CLOSE,1,17757.183462320638,2133.6881913856632,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.1453142,SELL,OPEN,1,11974.367333597964,0.0,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.1899636,BUY,CLOSE,1,12480.226342349091,-5058.590087511275,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.2935832,BUY,OPEN,1,17996.140997289564,0.0,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.3407214,SELL,CLOSE,1,17683.04057182012,-3131.0042546944533,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.609586,SELL,OPEN,1,17344.90424057051,0.0,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.6152427,BUY,CLOSE,1,16968.478556124326,3764.256844461852,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.7738678,SELL,OPEN,1,17800.44966255309,0.0,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092823.7803793,BUY,CLOSE,1,17554.698272260168,2457.513902929204,5.0,2026-04-25 12:53:43
CZCE.CF409,1777092824.1728926,SELL,OPEN,1,17950.725212273333,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.2303805,BUY,CLOSE,1,17721.35586144569,2293.6935082764467,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.427825,SELL,OPEN,1,17603.935186861163,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.4308243,BUY,CLOSE,1,17263.37226117156,3405.629256896027,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.5191138,BUY,OPEN,1,12015.744299049538,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.5837567,SELL,CLOSE,1,12431.88060004719,4161.363009976521,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.5837567,BUY,OPEN,1,12432.88060004719,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.5877895,SELL,CLOSE,1,12677.13467749229,2442.5407744509903,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.683934,SELL,OPEN,1,17944.729402454435,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.736383,BUY,CLOSE,1,17682.92211376603,2618.072886884038,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.737382,SELL,OPEN,1,17681.92211376603,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.7408943,BUY,CLOSE,1,17267.437186434938,4144.849273310938,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.837231,BUY,OPEN,1,12258.107097103695,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.8412313,SELL,CLOSE,1,12420.754635068817,1626.4753796512196,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.9572601,SELL,OPEN,1,17942.016973771722,0.0,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092824.992932,BUY,CLOSE,1,17675.212336494,2668.0463727772076,5.0,2026-04-25 12:53:44
CZCE.CF409,1777092825.1613586,SELL,OPEN,1,17942.96438330226,0.0,5.0,2026-04-25 12:53:45
CZCE.CF409,1777092825.1912205,BUY,CLOSE,1,17579.157882144023,3638.0650115823664,5.0,2026-04-25 12:53:45
CZCE.CF409,1777092825.1927254,SELL,OPEN,1,17578.157882144023,0.0,5.0,2026-04-25 12:53:45
